sample_id,target_tool_call_id,target_tool_call_str,target_no_tool_id,target_no_tool_str,query_tool_path__step_1__node,query_tool_path__step_1__ratio,query_tool_path__step_1__top1,query_tool_path__step_1__boundary_flip,query_tool_path__step_2__node,query_tool_path__step_2__ratio,query_tool_path__step_2__top1,query_tool_path__step_2__boundary_flip,query_tool_path__step_3__node,query_tool_path__step_3__ratio,query_tool_path__step_3__top1,query_tool_path__step_3__boundary_flip,query_tool_path__step_4__node,query_tool_path__step_4__ratio,query_tool_path__step_4__top1,query_tool_path__step_4__boundary_flip,schema_tool_path__step_1__node,schema_tool_path__step_1__ratio,schema_tool_path__step_1__top1,schema_tool_path__step_1__boundary_flip,schema_tool_path__step_2__node,schema_tool_path__step_2__ratio,schema_tool_path__step_2__top1,schema_tool_path__step_2__boundary_flip,no_tool_path__step_1__node,no_tool_path__step_1__ratio,no_tool_path__step_1__top1,no_tool_path__step_1__boundary_flip,no_tool_path__step_2__node,no_tool_path__step_2__ratio,no_tool_path__step_2__top1,no_tool_path__step_2__boundary_flip,no_tool_path__step_3__node,no_tool_path__step_3__ratio,no_tool_path__step_3__top1,no_tool_path__step_3__boundary_flip
apps_python_318,151657,<tool_call>,40,I,L2H14,-0.15609756097560976,False,False,MLP11,0.004878048780487805,False,False,MLP16,0.3780487804878049,False,False,L24H6,0.6658536585365854,False,False,L21H12,0.4609756097560976,False,False,MLP27,0.8341463414634146,False,False,L16H4,-0.1282051282051282,False,False,MLP17,0.6778846153846154,True,True,L23H6,0.8044871794871795,True,True
codecontests_cpp_318,151657,<tool_call>,40,I,L2H14,-0.18222222222222223,False,False,MLP11,0.5,False,False,MLP16,0.3688888888888889,False,False,L24H6,0.7533333333333333,False,False,L21H12,0.7955555555555556,False,False,MLP27,0.9322222222222222,True,True,L16H4,0.38497652582159625,False,False,MLP17,0.57981220657277,False,False,L23H6,0.7511737089201878,False,False
codecontests_java_318,151657,<tool_call>,40,I,L2H14,0.020833333333333332,False,False,MLP11,0.6319444444444444,False,False,MLP16,0.7690972222222222,False,False,L24H6,0.921875,False,True,L21H12,0.7326388888888888,False,False,MLP27,0.953125,True,True,L16H4,0.26778242677824265,False,False,MLP17,0.8828451882845189,True,True,L23H6,0.9299163179916318,True,True
apps_python_319,151657,<tool_call>,40,I,L2H14,0.06626506024096386,False,False,MLP11,-0.04819277108433735,False,False,MLP16,0.45481927710843373,False,False,L24H6,0.6641566265060241,False,False,L21H12,0.3313253012048193,False,False,MLP27,0.9126506024096386,False,True,L16H4,0.4304635761589404,True,False,MLP17,0.8087748344370861,True,True,L23H6,0.8985927152317881,True,True
codecontests_cpp_319,151657,<tool_call>,40,I,L2H14,-0.11891891891891893,False,False,MLP11,0.5513513513513514,False,False,MLP16,0.5486486486486486,False,False,L24H6,0.745945945945946,False,False,L21H12,0.6972972972972973,False,False,MLP27,0.9412162162162162,True,True,L16H4,0.30319148936170215,False,False,MLP17,0.6329787234042553,False,False,L23H6,0.8058510638297872,False,False
codecontests_java_319,151657,<tool_call>,40,I,L2H14,-0.04827586206896552,False,False,MLP11,0.6620689655172414,False,False,MLP16,0.49310344827586206,False,False,L24H6,0.8025862068965517,False,False,L21H12,0.6224137931034482,False,False,MLP27,0.9839439655172414,True,True,L16H4,0.2840909090909091,False,False,MLP17,0.3333333333333333,False,False,L23H6,0.6950757575757576,True,False
codecontests_cpp_320,151657,<tool_call>,40,I,L2H14,-0.3879781420765027,False,False,MLP11,0.2786885245901639,False,False,MLP16,0.5136612021857924,False,False,L24H6,0.8169398907103825,False,False,L21H12,0.6734972677595629,False,False,MLP27,0.9402322404371585,True,True,L16H4,0.41944444444444445,False,False,MLP17,0.7263888888888889,True,True,L23H6,0.7791666666666667,True,True
codecontests_java_320,151657,<tool_call>,40,I,L2H14,0.19158878504672897,False,False,MLP11,0.3691588785046729,False,False,MLP16,0.7032710280373832,False,False,L24H6,0.8790887850467289,True,False,L21H12,0.7067757009345794,False,False,MLP27,0.9462616822429907,True,True,L16H4,0.1552511415525114,False,False,MLP17,0.4726027397260274,False,False,L23H6,0.7374429223744292,False,False
apps_python_321,151657,<tool_call>,40,I,L2H14,0.0963855421686747,False,False,MLP11,0.18674698795180722,False,False,MLP16,0.2740963855421687,False,False,L24H6,0.5632530120481928,False,False,L21H12,0.3855421686746988,False,False,MLP27,0.8516566265060241,False,False,L16H4,0.1987179487179487,False,False,MLP17,0.6217948717948718,True,False,L23H6,0.8157051282051282,True,True
codecontests_java_321,151657,<tool_call>,40,I,L2H14,-0.03636363636363636,False,False,MLP11,0.55,False,False,MLP16,0.65,False,False,L24H6,0.8903409090909091,True,True,L21H12,0.9821022727272727,True,True,MLP27,0.9950284090909091,True,True,L16H4,0.1657754010695187,False,False,MLP17,0.4304812834224599,False,False,L23H6,0.5641711229946524,False,False
mbpp_python_321,151657,<tool_call>,40,I,L2H14,-0.04938271604938271,False,False,MLP11,0.19135802469135801,False,False,MLP16,0.8572530864197531,True,True,L24H6,0.8912037037037037,True,True,L21H12,0.5771604938271605,False,False,MLP27,0.9718364197530864,True,True,L16H4,0.20555555555555555,False,False,MLP17,0.6708333333333333,False,False,L23H6,0.8361111111111111,True,True
apps_python_322,151657,<tool_call>,40,I,L2H14,-0.14042553191489363,False,False,MLP11,0.15319148936170213,False,False,MLP16,0.3574468085106383,False,False,L24H6,0.7563829787234042,False,False,L21H12,0.5680851063829787,False,False,MLP27,0.9069148936170213,True,True,L16H4,0.1935483870967742,False,False,MLP17,0.6497695852534562,False,False,L23H6,0.8076036866359447,True,False
codecontests_cpp_322,151657,<tool_call>,40,I,L2H14,-0.1031390134529148,False,False,MLP11,0.23318385650224216,False,False,MLP16,0.4820627802690583,False,False,L24H6,0.672645739910314,False,False,L21H12,0.5403587443946188,False,False,MLP27,0.8895739910313901,True,True,L16H4,0.3282828282828283,False,False,MLP17,0.8453282828282829,True,True,L23H6,0.9027777777777778,True,True
codecontests_java_322,151657,<tool_call>,40,I,L2H14,-0.12318840579710146,False,False,MLP11,0.007246376811594203,False,False,MLP16,0.13043478260869565,False,False,L24H6,0.5597826086956522,False,False,L21H12,0.5597826086956522,False,False,MLP27,0.8079710144927537,False,False,L16H4,0.40329218106995884,False,False,MLP17,0.7530864197530864,True,True,L23H6,0.9032921810699589,True,True
apps_python_323,151657,<tool_call>,40,I,L2H14,-0.05185185185185185,False,False,MLP11,0.2037037037037037,False,False,MLP16,0.45555555555555555,False,False,L24H6,0.7555555555555555,True,False,L21H12,0.7,False,False,MLP27,0.9222222222222223,True,True,L16H4,0.06707317073170732,False,False,MLP17,0.6859756097560976,False,False,L23H6,0.84375,True,True
codecontests_cpp_323,151657,<tool_call>,40,I,L2H14,-0.3284671532846715,False,False,MLP11,-0.23357664233576642,False,False,MLP16,0.5748175182481752,False,False,L24H6,0.7673357664233577,True,False,L21H12,0.8448905109489051,True,True,MLP27,0.9324817518248175,True,True,L16H4,0.17763157894736842,False,False,MLP17,0.5427631578947368,False,False,L23H6,0.756578947368421,False,False
codecontests_java_323,151657,<tool_call>,40,I,L2H14,0.24161073825503357,False,False,MLP11,0.40939597315436244,False,False,MLP16,0.3288590604026846,False,False,L24H6,0.7181208053691275,False,False,L21H12,0.8179530201342282,False,False,MLP27,0.9700083892617449,True,True,L16H4,0.043243243243243246,False,False,MLP17,0.3027027027027027,False,False,L23H6,0.6081081081081081,False,False
apps_python_324,151657,<tool_call>,40,I,L2H14,0.008583690987124463,False,False,MLP11,0.03862660944206009,False,False,MLP16,0.3261802575107296,False,False,L24H6,0.6802575107296137,False,False,L21H12,0.5321888412017167,False,False,MLP27,0.8208154506437768,False,False,L16H4,0.2835820895522388,False,False,MLP17,0.7126865671641791,True,False,L23H6,0.8432835820895522,True,True
codecontests_java_324,151657,<tool_call>,40,I,L2H14,0.2576419213973799,False,False,MLP11,0.7390829694323144,False,False,MLP16,0.7543668122270742,False,False,L24H6,0.8995633187772926,False,False,L21H12,0.6986899563318777,False,False,MLP27,0.9372270742358079,True,True,L16H4,0.22707423580786026,False,False,MLP17,0.8990174672489083,True,True,L23H6,0.951146288209607,True,True
apps_python_325,151657,<tool_call>,40,I,L2H14,0.08974358974358974,False,False,MLP11,0.20085470085470086,False,False,MLP16,0.33760683760683763,False,False,L24H6,0.7264957264957265,False,False,L21H12,0.41452991452991456,False,False,MLP27,0.842948717948718,False,False,L16H4,0.5545112781954887,False,False,MLP17,0.6917293233082706,True,False,L23H6,0.8073308270676691,True,True
codecontests_java_325,151657,<tool_call>,40,I,L2H14,-0.26666666666666666,False,False,MLP11,0.16363636363636364,False,False,MLP16,0.29393939393939394,False,False,L24H6,0.753030303030303,False,False,L21H12,0.8136363636363636,False,False,MLP27,0.9329545454545455,True,True,L16H4,0.1619047619047619,False,False,MLP17,0.5785714285714286,False,False,L23H6,0.7595238095238095,False,False
mbpp_python_325,151657,<tool_call>,40,I,L2H14,0.1506849315068493,False,False,MLP11,0.3082191780821918,False,False,MLP16,0.5582191780821918,False,False,L24H6,0.7705479452054794,False,False,L21H12,0.5068493150684932,False,False,MLP27,0.9011130136986302,False,True,L16H4,0.16165413533834586,False,False,MLP17,0.7659774436090225,True,True,L23H6,0.8515037593984962,True,True
apps_python_326,151657,<tool_call>,40,I,L2H14,0.2147887323943662,False,False,MLP11,0.789612676056338,False,False,MLP16,0.8336267605633803,True,True,L24H6,0.90625,True,True,L21H12,0.7095070422535211,False,False,MLP27,0.9749119718309859,True,True,L16H4,0.4639423076923077,False,False,MLP17,0.7584134615384616,True,False,L23H6,0.8798076923076923,True,True
codecontests_cpp_326,151657,<tool_call>,40,I,L2H14,0.024390243902439025,False,False,MLP11,0.7423780487804879,False,False,MLP16,0.7149390243902439,False,False,L24H6,0.8467987804878049,True,False,L21H12,0.8307926829268293,False,False,MLP27,0.969702743902439,True,True,L16H4,0.24427480916030533,False,False,MLP17,0.4961832061068702,False,False,L23H6,0.6889312977099237,False,False
codecontests_java_326,151657,<tool_call>,40,I,L2H14,0.14285714285714285,False,False,MLP11,0.4857142857142857,False,False,MLP16,0.8455357142857143,False,False,L24H6,0.9245535714285714,True,True,L21H12,0.9299107142857143,True,True,MLP27,0.9945591517857143,True,True,L16H4,0.21105527638190955,False,False,MLP17,0.5201005025125628,False,False,L23H6,0.7663316582914573,False,False
apps_python_327,151657,<tool_call>,40,I,L2H14,0.0,False,False,MLP11,-0.5923076923076923,False,False,MLP16,0.27692307692307694,False,False,L24H6,0.6307692307692307,False,False,L21H12,0.7076923076923077,False,False,MLP27,0.9492788461538462,True,True,L16H4,0.06976744186046512,False,False,MLP17,0.25116279069767444,False,False,L23H6,0.5093023255813953,False,False
codecontests_cpp_327,151657,<tool_call>,40,I,L2H14,0.15384615384615385,False,False,MLP11,-0.11794871794871795,False,False,MLP16,0.45384615384615384,False,False,L24H6,0.7410256410256411,False,False,L21H12,0.8878205128205128,True,True,MLP27,0.9946314102564102,True,True,L16H4,0.03821656050955414,False,False,MLP17,0.5955414012738853,False,False,L23H6,0.7245222929936306,False,False
codecontests_java_327,151657,<tool_call>,40,I,L2H14,0.11170212765957446,False,False,MLP11,0.42021276595744683,False,False,MLP16,0.5186170212765957,False,False,L24H6,0.8650265957446809,False,False,L21H12,0.8723404255319149,False,False,MLP27,0.960438829787234,True,True,L16H4,0.17733990147783252,False,False,MLP17,0.5812807881773399,False,False,L23H6,0.8275862068965517,True,True
mbpp_python_327,151657,<tool_call>,40,I,L2H14,0.12589928057553956,False,False,MLP11,0.12589928057553956,False,False,MLP16,0.4712230215827338,False,False,L24H6,0.7014388489208633,False,False,L21H12,0.381294964028777,False,False,MLP27,0.8363309352517986,False,False,L16H4,0.34057971014492755,False,False,MLP17,0.8768115942028986,True,True,L23H6,0.9642210144927537,True,True
apps_python_328,151657,<tool_call>,40,I,L2H14,0.14935064935064934,False,False,MLP11,-0.6168831168831169,False,False,MLP16,0.24025974025974026,False,False,L24H6,0.577922077922078,False,False,L21H12,0.689935064935065,False,False,MLP27,0.9334415584415584,True,True,L16H4,0.0,False,False,MLP17,0.35864978902953587,False,False,L23H6,0.5611814345991561,False,False
codecontests_cpp_328,151657,<tool_call>,40,I,L2H14,0.09663865546218488,False,False,MLP11,0.6512605042016807,False,False,MLP16,0.8035714285714286,False,False,L24H6,0.8886554621848739,False,True,L21H12,0.5273109243697479,False,False,MLP27,0.8098739495798319,False,False,L16H4,-0.00684931506849315,False,False,MLP17,0.5547945205479452,False,False,L23H6,0.7585616438356164,True,False
codecontests_java_328,151657,<tool_call>,40,I,L2H14,0.09944751381215469,False,False,MLP11,0.48066298342541436,False,False,MLP16,0.7099447513812155,False,False,L24H6,0.9053867403314917,False,False,L21H12,0.9288674033149171,False,False,MLP27,0.9930075966850829,True,True,L16H4,0.1598173515981735,False,False,MLP17,0.6301369863013698,False,False,L23H6,0.8424657534246576,False,False
apps_python_329,151657,<tool_call>,40,I,L2H14,-0.25961538461538464,False,False,MLP11,0.3125,False,False,MLP16,0.8713942307692307,True,True,L24H6,0.92578125,True,True,L21H12,0.5673076923076923,False,False,MLP27,0.9371995192307693,True,True,L16H4,0.13690476190476192,False,False,MLP17,0.6636904761904762,False,False,L23H6,0.84375,True,True
codecontests_cpp_329,151657,<tool_call>,40,I,L2H14,-0.006024096385542169,False,False,MLP11,-0.3493975903614458,False,False,MLP16,0.26506024096385544,False,False,L24H6,0.5903614457831325,False,False,L21H12,0.8057228915662651,True,True,MLP27,0.8810240963855421,True,True,L16H4,0.20812182741116753,False,False,MLP17,0.4416243654822335,False,False,L23H6,0.6763959390862944,False,False
codecontests_java_329,151657,<tool_call>,40,I,L2H14,0.037037037037037035,False,False,MLP11,0.39814814814814814,False,False,MLP16,0.6959876543209876,False,False,L24H6,0.8634259259259259,False,False,L21H12,0.871141975308642,False,False,MLP27,0.9589120370370371,True,True,L16H4,0.20434782608695654,False,False,MLP17,0.5934782608695652,False,False,L23H6,0.8054347826086956,True,False
apps_python_330,151657,<tool_call>,40,I,L2H14,0.0,False,False,MLP11,-0.4533333333333333,False,False,MLP16,0.4166666666666667,False,False,L24H6,0.6666666666666666,False,False,L21H12,0.63,False,False,MLP27,0.90375,True,True,L16H4,0.00546448087431694,False,False,MLP17,0.3551912568306011,False,False,L23H6,0.587431693989071,False,False
codecontests_cpp_330,151657,<tool_call>,40,I,L2H14,0.03496503496503497,False,False,MLP11,0.16433566433566432,False,False,MLP16,0.6923076923076923,False,False,L24H6,0.840034965034965,False,False,L21H12,0.743006993006993,False,False,MLP27,0.9525786713286714,True,True,L16H4,0.058823529411764705,False,False,MLP17,0.6062091503267973,False,False,L23H6,0.8120915032679739,True,True
codecontests_java_330,151657,<tool_call>,40,I,L2H14,-0.21978021978021978,False,False,MLP11,0.15384615384615385,False,False,MLP16,0.42857142857142855,False,False,L24H6,0.7898351648351648,False,False,L21H12,0.7362637362637363,False,False,MLP27,0.9654876373626373,True,True,L16H4,0.20600858369098712,False,False,MLP17,0.8497854077253219,True,True,L23H6,0.9342811158798283,True,True
apps_python_331,151657,<tool_call>,40,I,L2H14,0.16666666666666666,False,False,MLP11,0.19658119658119658,False,False,MLP16,0.4658119658119658,False,False,L24H6,0.7029914529914529,False,False,L21H12,0.36752136752136755,False,False,MLP27,0.688034188034188,False,False,L16H4,0.5561797752808989,True,False,MLP17,0.6924157303370787,True,True,L23H6,0.8384831460674157,True,True
codecontests_java_331,151657,<tool_call>,40,I,L2H14,0.06043956043956044,False,False,MLP11,0.8901098901098901,False,False,MLP16,0.9072802197802198,True,True,L24H6,0.9697802197802198,True,True,L21H12,0.7197802197802198,False,False,MLP27,0.9839457417582418,True,True,L16H4,0.2621951219512195,False,False,MLP17,0.7439024390243902,True,False,L23H6,0.8734756097560976,True,True
apps_python_332,151657,<tool_call>,40,I,L2H14,0.07751937984496124,False,False,MLP11,0.10465116279069768,False,False,MLP16,0.4263565891472868,False,False,L24H6,0.5930232558139535,False,False,L21H12,0.35271317829457366,False,False,MLP27,0.8672480620155039,False,True,L16H4,0.32142857142857145,False,False,MLP17,0.6662087912087912,False,False,L23H6,0.8269230769230769,True,True
codecontests_cpp_332,151657,<tool_call>,40,I,L2H14,0.01775147928994083,False,False,MLP11,-0.26627218934911245,False,False,MLP16,0.28994082840236685,False,False,L24H6,0.5887573964497042,False,False,L21H12,0.7381656804733728,False,False,MLP27,0.9639423076923077,True,True,L16H4,0.2182741116751269,False,False,MLP17,0.6573604060913706,True,False,L23H6,0.8032994923857868,True,True
codecontests_java_332,151657,<tool_call>,40,I,L2H14,0.07307692307692308,False,False,MLP11,0.47307692307692306,False,False,MLP16,0.7951923076923076,False,False,L24H6,0.9365384615384615,True,True,L21H12,0.9516826923076923,True,True,MLP27,0.9979867788461538,True,True,L16H4,0.09844559585492228,False,False,MLP17,0.3963730569948187,False,False,L23H6,0.6088082901554405,False,False
apps_python_333,151657,<tool_call>,40,I,L2H14,-0.12033195020746888,False,False,MLP11,0.26556016597510373,False,False,MLP16,0.6265560165975104,False,False,L24H6,0.8060165975103735,False,False,L21H12,0.5228215767634855,False,False,MLP27,0.7883817427385892,False,False,L16H4,0.35855263157894735,False,False,MLP17,0.8865131578947368,True,True,L23H6,0.9461348684210527,True,True
codecontests_cpp_333,151657,<tool_call>,40,I,L2H14,0.060085836909871244,False,False,MLP11,0.6759656652360515,False,False,MLP16,0.8605150214592274,False,True,L24H6,0.927038626609442,True,True,L21H12,0.8369098712446352,False,False,MLP27,0.9777360515021459,True,True,L16H4,0.18238993710691823,False,False,MLP17,0.21069182389937108,False,False,L23H6,0.5660377358490566,False,False
codecontests_java_333,151657,<tool_call>,40,I,L2H14,0.21710526315789475,False,False,MLP11,0.6282894736842105,False,False,MLP16,0.5131578947368421,False,False,L24H6,0.8856907894736842,False,False,L21H12,0.6743421052631579,False,False,MLP27,0.9724506578947368,True,True,L16H4,0.23134328358208955,False,False,MLP17,0.40298507462686567,False,False,L23H6,0.7369402985074627,True,False
codecontests_cpp_334,151657,<tool_call>,40,I,L2H14,-0.2875816993464052,False,False,MLP11,0.0915032679738562,False,False,MLP16,0.6029411764705882,False,False,L24H6,0.8774509803921569,True,True,L21H12,0.6454248366013072,False,False,MLP27,0.9528186274509803,True,True,L16H4,0.34153005464480873,False,False,MLP17,0.9077868852459017,True,True,L23H6,0.9668715846994536,True,True
codecontests_java_334,151657,<tool_call>,40,I,L2H14,-0.03954802259887006,False,False,MLP11,0.4209039548022599,False,False,MLP16,0.6271186440677966,False,False,L24H6,0.8968926553672316,False,False,L21H12,0.7725988700564972,False,False,MLP27,0.9788135593220338,True,True,L16H4,0.23655913978494625,False,False,MLP17,0.6505376344086021,False,False,L23H6,0.917002688172043,True,True
codecontests_cpp_335,151657,<tool_call>,40,I,L2H14,-0.3422818791946309,False,False,MLP11,0.6258389261744967,False,False,MLP16,0.7197986577181208,True,False,L24H6,0.8355704697986577,True,True,L21H12,0.6963087248322147,False,False,MLP27,0.927013422818792,True,True,L16H4,0.13725490196078433,False,False,MLP17,0.5857843137254902,False,False,L23H6,0.7377450980392157,False,False
codecontests_java_335,151657,<tool_call>,40,I,L2H14,0.13989637305699482,False,False,MLP11,0.6994818652849741,False,False,MLP16,0.8095854922279793,False,False,L24H6,0.9261658031088082,True,True,L21H12,0.716321243523316,False,False,MLP27,0.9593588082901554,True,True,L16H4,0.2311111111111111,False,False,MLP17,0.8177777777777778,True,True,L23H6,0.9358333333333333,True,True
mbpp_python_335,151657,<tool_call>,40,I,L2H14,0.13580246913580246,False,False,MLP11,0.3734567901234568,False,False,MLP16,0.875,False,False,L24H6,0.9309413580246914,True,True,L21H12,0.5092592592592593,False,False,MLP27,0.8827160493827161,False,True,L16H4,0.14457831325301204,False,False,MLP17,0.7906626506024096,True,True,L23H6,0.9021084337349398,True,True
apps_python_336,151657,<tool_call>,40,I,L2H14,0.2215909090909091,False,False,MLP11,0.6164772727272727,False,False,MLP16,0.8025568181818182,False,False,L24H6,0.9026988636363636,False,True,L21H12,0.5255681818181818,False,False,MLP27,0.9222301136363636,False,True,L16H4,0.2894736842105263,False,False,MLP17,0.7779605263157895,True,True,L23H6,0.8824013157894737,True,True
codecontests_java_336,151657,<tool_call>,40,I,L2H14,0.052980132450331126,False,False,MLP11,0.8062913907284768,True,False,MLP16,0.9559188741721855,True,True,L24H6,0.9835471854304636,True,True,L21H12,0.7301324503311258,False,False,MLP27,0.9631622516556292,True,True,L16H4,0.1717557251908397,False,False,MLP17,0.7652671755725191,False,False,L23H6,0.8702290076335878,True,True
apps_python_337,151657,<tool_call>,40,I,L2H14,-0.0625,False,False,MLP11,-0.0625,False,False,MLP16,0.13636363636363635,False,False,L24H6,0.5965909090909091,False,False,L21H12,0.4943181818181818,False,False,MLP27,0.7642045454545454,False,False,L16H4,0.33557046979865773,False,False,MLP17,0.8615771812080537,True,True,L23H6,0.93498322147651,True,True
codecontests_cpp_337,151657,<tool_call>,40,I,L2H14,0.0,False,False,MLP11,0.5961538461538461,False,False,MLP16,0.9684065934065934,True,True,L24H6,0.9864354395604396,True,True,L21H12,0.6181318681318682,False,False,MLP27,0.9586195054945055,True,True,L16H4,0.11170212765957446,False,False,MLP17,0.5345744680851063,False,False,L23H6,0.7061170212765957,False,False
codecontests_java_337,151657,<tool_call>,40,I,L2H14,0.0893854748603352,False,False,MLP11,0.2877094972067039,False,False,MLP16,0.39106145251396646,False,False,L24H6,0.7695530726256983,False,False,L21H12,0.39106145251396646,False,False,MLP27,0.8317039106145251,False,False,L16H4,0.4722222222222222,False,False,MLP17,0.859375,True,True,L23H6,0.9301215277777778,True,True
apps_python_338,151657,<tool_call>,40,I,L2H14,-0.14960629921259844,False,False,MLP11,0.3425196850393701,False,False,MLP16,0.5354330708661418,False,False,L24H6,0.734251968503937,False,False,L21H12,0.6988188976377953,False,False,MLP27,0.8976377952755905,True,True,L16H4,0.1564245810055866,False,False,MLP17,0.40782122905027934,False,False,L23H6,0.6675977653631285,False,False
codecontests_java_338,151657,<tool_call>,40,I,L2H14,-0.20441988950276244,False,False,MLP11,0.5331491712707183,False,False,MLP16,0.75,False,False,L24H6,0.8943370165745856,True,True,L21H12,0.8425414364640884,True,True,MLP27,0.9592541436464088,True,True,L16H4,0.24170616113744076,False,False,MLP17,0.5924170616113744,False,False,L23H6,0.7879146919431279,False,False
apps_python_339,151657,<tool_call>,40,I,L2H14,-0.019867549668874173,False,False,MLP11,0.4337748344370861,False,False,MLP16,0.6341059602649006,False,False,L24H6,0.7922185430463576,False,False,L21H12,0.6589403973509934,False,False,MLP27,0.9259105960264901,True,True,L16H4,0.07881773399014778,False,False,MLP17,0.3251231527093596,False,False,L23H6,0.6083743842364532,False,False
codecontests_cpp_339,151657,<tool_call>,40,I,L2H14,0.040268456375838924,False,False,MLP11,0.4161073825503356,False,False,MLP16,0.6459731543624161,False,False,L24H6,0.8506711409395973,False,False,L21H12,0.7298657718120806,False,False,MLP27,0.9265939597315436,True,True,L16H4,0.16111111111111112,False,False,MLP17,0.5833333333333334,False,False,L23H6,0.7666666666666667,True,False
codecontests_java_339,151657,<tool_call>,40,I,L2H14,-0.0962566844919786,False,False,MLP11,0.7700534759358288,False,False,MLP16,0.5240641711229946,False,False,L24H6,0.8943850267379679,False,False,L21H12,0.7393048128342246,False,False,MLP27,0.996636864973262,True,True,L16H4,0.27325581395348836,False,False,MLP17,0.20348837209302326,False,False,L23H6,0.5319767441860465,False,False
apps_python_340,151657,<tool_call>,40,I,L2H14,-0.1557377049180328,False,False,MLP11,-0.05737704918032787,False,False,MLP16,0.26639344262295084,False,False,L24H6,0.6413934426229508,False,False,L21H12,0.6168032786885246,False,False,MLP27,0.8524590163934426,False,True,L16H4,0.27699530516431925,False,False,MLP17,0.7230046948356808,False,False,L23H6,0.8802816901408451,True,True
codecontests_cpp_340,151657,<tool_call>,40,I,L2H14,-0.07352941176470588,False,False,MLP11,0.5367647058823529,False,False,MLP16,0.8596813725490197,True,True,L24H6,0.9430147058823529,True,True,L21H12,0.7181372549019608,False,False,MLP27,0.9466911764705882,True,True,L16H4,0.2097560975609756,False,False,MLP17,0.7414634146341463,False,False,L23H6,0.8689024390243902,True,True
codecontests_java_340,151657,<tool_call>,40,I,L2H14,0.18652849740932642,False,False,MLP11,0.39896373056994816,False,False,MLP16,0.46113989637305697,False,False,L24H6,0.8264248704663213,False,False,L21H12,0.8613989637305699,False,False,MLP27,0.9674546632124352,True,True,L16H4,0.2773109243697479,False,False,MLP17,0.5126050420168067,False,False,L23H6,0.7668067226890757,False,False
apps_python_341,151657,<tool_call>,40,I,L2H14,0.13157894736842105,False,False,MLP11,0.16776315789473684,False,False,MLP16,0.39144736842105265,False,False,L24H6,0.6381578947368421,False,False,L21H12,0.4868421052631579,False,False,MLP27,0.8980263157894737,False,True,L16H4,0.14527027027027026,False,False,MLP17,0.7381756756756757,True,False,L23H6,0.8893581081081081,True,True
codecontests_cpp_341,151657,<tool_call>,40,I,L2H14,0.09615384615384616,False,False,MLP11,0.5128205128205128,False,False,MLP16,0.7948717948717948,False,False,L24H6,0.9046474358974359,True,True,L21H12,0.7035256410256411,False,False,MLP27,0.9162660256410257,True,True,L16H4,0.28440366972477066,False,False,MLP17,0.731651376146789,False,False,L23H6,0.8583715596330275,True,True
codecontests_java_341,151657,<tool_call>,40,I,L2H14,0.09411764705882353,False,False,MLP11,0.8514705882352941,False,False,MLP16,0.8845588235294117,True,True,L24H6,0.9590073529411764,True,True,L21H12,0.7352941176470589,False,False,MLP27,0.9914522058823529,True,True,L16H4,0.3697478991596639,False,False,MLP17,0.792016806722689,False,False,L23H6,0.8960084033613446,True,True
apps_python_342,151657,<tool_call>,40,I,L2H14,0.0942622950819672,False,False,MLP11,-0.05737704918032787,False,False,MLP16,0.4426229508196721,False,False,L24H6,0.7049180327868853,False,False,L21H12,0.6024590163934426,False,False,MLP27,0.8288934426229508,False,False,L16H4,0.375,False,False,MLP17,0.7142857142857143,False,False,L23H6,0.8683035714285714,True,True
codecontests_cpp_342,151657,<tool_call>,40,I,L2H14,0.13846153846153847,False,False,MLP11,0.046153846153846156,False,False,MLP16,0.4346153846153846,False,False,L24H6,0.675,False,False,L21H12,0.7923076923076923,False,False,MLP27,0.9463942307692308,True,True,L16H4,0.0,False,False,MLP17,0.5515151515151515,False,False,L23H6,0.7333333333333333,False,False
codecontests_java_342,151657,<tool_call>,40,I,L2H14,-0.00819672131147541,False,False,MLP11,0.8514344262295082,False,False,MLP16,0.9211065573770492,True,True,L24H6,0.9756659836065574,True,True,L21H12,0.7653688524590164,False,False,MLP27,0.9884093237704918,True,True,L16H4,0.45384615384615384,False,False,MLP17,0.8384615384615385,True,True,L23H6,0.9096153846153846,True,True
apps_python_343,151657,<tool_call>,40,I,L2H14,-0.034653465346534656,False,False,MLP11,-0.7524752475247525,False,False,MLP16,0.38366336633663367,False,False,L24H6,0.6435643564356436,False,False,L21H12,0.8168316831683168,True,True,MLP27,0.9396658415841584,True,True,L16H4,0.007042253521126761,False,False,MLP17,0.2992957746478873,False,False,L23H6,0.45422535211267606,False,False
codecontests_cpp_343,151657,<tool_call>,40,I,L2H14,0.10460251046025104,False,False,MLP11,0.3263598326359833,False,False,MLP16,0.6255230125523012,False,False,L24H6,0.7792887029288703,True,True,L21H12,0.7824267782426778,True,True,MLP27,0.9288702928870293,True,True,L16H4,0.26176470588235295,False,False,MLP17,0.47058823529411764,False,False,L23H6,0.6029411764705882,False,False
codecontests_java_343,151657,<tool_call>,40,I,L2H14,0.005917159763313609,False,False,MLP11,0.34023668639053256,False,False,MLP16,0.5118343195266272,False,False,L24H6,0.7943786982248521,True,True,L21H12,0.9349112426035503,True,True,MLP27,0.9742973372781065,True,True,L16H4,0.1513157894736842,False,False,MLP17,0.33223684210526316,False,False,L23H6,0.4868421052631579,False,False
