sample_id,family,step_idx,step_label,nodes,rescue_ratio,decision_score,top1_success,boundary_flip
codecontests_cpp_298,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9676785714285714,1.66943359375,True,True
codecontests_cpp_298,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.980625,1.993896484375,True,True
codecontests_cpp_298,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9853571428571428,2.2255859375,True,True
codecontests_cpp_298,suppress,1,no_tool_read,L16H4,0.2727272727272727,-2.73583984375,False,False
codecontests_cpp_298,suppress,2,no_tool_writer,L16H4|MLP17,0.6632231404958677,-1.0703125,False,False
codecontests_cpp_298,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.7675619834710744,-0.5078125,False,False
codecontests_java_298,query,1,user_query_read,L20H5,0.49514563106796117,-3.207763671875,False,False
codecontests_java_298,query,2,query_to_l21h1,L20H5|L21H1,0.8489077669902912,-0.52734375,False,False
codecontests_java_298,query,3,query_to_l21h12,L20H5|L21H12,0.9265776699029126,0.3984375,True,True
codecontests_java_298,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9852851941747572,1.7958984375,True,True
codecontests_java_298,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9917703276699029,2.150146484375,True,True
codecontests_java_298,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9946146844660194,2.26220703125,True,True
codecontests_java_298,suppress,1,no_tool_read,L16H4,0.14925373134328357,-2.664703369140625,False,False
codecontests_java_298,suppress,2,no_tool_writer,L16H4|MLP17,0.4079601990049751,-1.7333984375,False,False
codecontests_java_298,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.6616915422885572,-0.6328125,False,False
apps_python_299,query,1,user_query_read,L20H5,0.2570093457943925,-2.4735107421875,False,False
apps_python_299,query,2,query_to_l21h1,L20H5|L21H1,0.7383177570093458,-0.6484375,False,False
apps_python_299,query,3,query_to_l21h12,L20H5|L21H12,0.6401869158878505,-1.0732421875,False,False
apps_python_299,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9342873831775701,0.5185546875,True,True
apps_python_299,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9643691588785047,0.849609375,True,True
apps_python_299,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9659754672897196,0.87060546875,True,True
apps_python_299,suppress,1,no_tool_read,L16H4,0.3020408163265306,-1.29345703125,False,False
apps_python_299,suppress,2,no_tool_writer,L16H4|MLP17,0.7785714285714286,0.318359375,True,True
apps_python_299,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8663265306122448,0.978515625,True,True
codecontests_java_299,query,1,user_query_read,L20H5,0.2413793103448276,-4.119476318359375,False,False
codecontests_java_299,query,2,query_to_l21h1,L20H5|L21H1,0.7126436781609196,-1.396484375,False,False
codecontests_java_299,query,3,query_to_l21h12,L20H5|L21H12,0.764367816091954,-1.0419921875,False,False
codecontests_java_299,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9335488505747126,0.509765625,True,True
codecontests_java_299,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.967492816091954,1.1044921875,True,True
codecontests_java_299,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9991581357758621,2.62042236328125,True,True
codecontests_java_299,suppress,1,no_tool_read,L16H4,0.2617801047120419,-2.17919921875,False,False
codecontests_java_299,suppress,2,no_tool_writer,L16H4|MLP17,0.6740837696335078,-0.66015625,False,False
codecontests_java_299,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.819371727748691,0.16015625,True,True
mbpp_python_299,query,1,user_query_read,L20H5,0.5067114093959731,-2.2236328125,False,False
mbpp_python_299,query,2,query_to_l21h1,L20H5|L21H1,0.8733221476510067,0.10546875,True,True
mbpp_python_299,query,3,query_to_l21h12,L20H5|L21H12,0.8615771812080537,-0.01953125,False,False
mbpp_python_299,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9274328859060402,0.724609375,True,True
mbpp_python_299,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9758808724832215,1.7080078125,True,True
mbpp_python_299,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9874685402684564,2.238525390625,True,True
mbpp_python_299,suppress,1,no_tool_read,L16H4,0.07058823529411765,-3.702423095703125,False,False
mbpp_python_299,suppress,2,no_tool_writer,L16H4|MLP17,0.37254901960784315,-2.4638671875,False,False
mbpp_python_299,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.5862745098039216,-1.5048828125,False,False
apps_python_300,query,1,user_query_read,L20H5,0.5694444444444444,-2.34912109375,False,False
apps_python_300,query,2,query_to_l21h1,L20H5|L21H1,0.89375,0.06640625,False,True
apps_python_300,query,3,query_to_l21h12,L20H5|L21H12,0.8694444444444445,-0.18359375,False,False
apps_python_300,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9451388888888889,0.78515625,True,True
apps_python_300,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9730902777777778,1.3955078125,True,True
apps_python_300,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9807291666666667,1.6572265625,True,True
apps_python_300,suppress,1,no_tool_read,L16H4,0.13478260869565217,-3.105224609375,False,False
apps_python_300,suppress,2,no_tool_writer,L16H4|MLP17,0.44782608695652176,-1.91162109375,False,False
apps_python_300,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.6434782608695652,-1.0595703125,False,False
codecontests_java_300,query,1,user_query_read,L20H5,0.17575757575757575,-4.23681640625,False,False
codecontests_java_300,query,2,query_to_l21h1,L20H5|L21H1,0.3212121212121212,-3.4677734375,False,False
codecontests_java_300,query,3,query_to_l21h12,L20H5|L21H12,0.8068181818181818,-0.591796875,False,False
codecontests_java_300,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.8401515151515152,-0.28125,False,False
codecontests_java_300,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9143939393939394,0.48828125,True,True
codecontests_java_300,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.968560606060606,1.486328125,True,True
codecontests_java_300,suppress,1,no_tool_read,L16H4,0.1976284584980237,-3.16046142578125,False,False
codecontests_java_300,suppress,2,no_tool_writer,L16H4|MLP17,0.4980237154150198,-1.88916015625,False,False
codecontests_java_300,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.7154150197628458,-0.748046875,False,False
apps_python_301,query,1,user_query_read,L20H5,0.2516778523489933,-3.4725341796875,False,False
apps_python_301,query,2,query_to_l21h1,L20H5|L21H1,0.7399328859060402,-0.966796875,False,False
apps_python_301,query,3,query_to_l21h12,L20H5|L21H12,0.6996644295302014,-1.1962890625,False,False
apps_python_301,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.910234899328859,0.3671875,True,True
apps_python_301,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.94001677852349,0.744140625,True,True
apps_python_301,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9685402684563759,1.275390625,True,True
apps_python_301,suppress,1,no_tool_read,L16H4,0.27225130890052357,-2.1475830078125,False,False
apps_python_301,suppress,2,no_tool_writer,L16H4|MLP17,0.5968586387434555,-0.9970703125,False,False
apps_python_301,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.806282722513089,0.05859375,True,True
codecontests_cpp_301,query,1,user_query_read,L20H5,0.15734265734265734,-3.760040283203125,False,False
codecontests_cpp_301,query,2,query_to_l21h1,L20H5|L21H1,0.6958041958041958,-1.173828125,False,False
codecontests_cpp_301,query,3,query_to_l21h12,L20H5|L21H12,0.6118881118881119,-1.6103515625,False,False
codecontests_cpp_301,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9125874125874126,0.375,True,True
codecontests_cpp_301,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9431818181818182,0.73828125,True,True
codecontests_cpp_301,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9754152097902098,1.31201171875,True,True
codecontests_cpp_301,suppress,1,no_tool_read,L16H4,0.4171597633136095,-1.462890625,False,False
codecontests_cpp_301,suppress,2,no_tool_writer,L16H4|MLP17,0.8217455621301775,0.220703125,True,True
codecontests_cpp_301,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.9178994082840237,1.119140625,True,True
codecontests_java_301,query,1,user_query_read,L20H5,0.28662420382165604,-6.98785400390625,False,False
codecontests_java_301,query,2,query_to_l21h1,L20H5|L21H1,0.8606687898089171,-1.021484375,False,False
codecontests_java_301,query,3,query_to_l21h12,L20H5|L21H12,0.9665605095541401,1.0078125,True,True
codecontests_java_301,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9937549761146497,2.782470703125,True,True
codecontests_java_301,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9964171974522293,3.27734375,True,True
codecontests_java_301,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9994028662420382,4.650390625,True,True
codecontests_java_301,suppress,1,no_tool_read,L16H4,0.17391304347826086,-5.341949462890625,False,False
codecontests_java_301,suppress,2,no_tool_writer,L16H4|MLP17,0.45652173913043476,-3.4853515625,False,False
codecontests_java_301,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.717391304347826,-1.62109375,False,False
apps_python_302,query,1,user_query_read,L20H5,0.2849162011173184,-1.9761962890625,False,False
apps_python_302,query,2,query_to_l21h1,L20H5|L21H1,0.7248603351955307,-0.4453125,False,False
apps_python_302,query,3,query_to_l21h12,L20H5|L21H12,0.6899441340782123,-0.607421875,False,False
apps_python_302,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.8743016759776536,0.3515625,True,True
apps_python_302,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9504189944134078,1.033203125,True,True
apps_python_302,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9633379888268156,1.3115234375,True,True
apps_python_302,suppress,1,no_tool_read,L16H4,0.2,-2.11083984375,False,False
apps_python_302,suppress,2,no_tool_writer,L16H4|MLP17,0.7191176470588235,-0.3203125,False,False
apps_python_302,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.825735294117647,0.267578125,True,True
codecontests_cpp_302,query,1,user_query_read,L20H5,0.3884297520661157,-2.2734375,False,False
codecontests_cpp_302,query,2,query_to_l21h1,L20H5|L21H1,0.8295454545454546,-0.140625,False,False
codecontests_cpp_302,query,3,query_to_l21h12,L20H5|L21H12,0.8605371900826446,0.09765625,True,True
codecontests_cpp_302,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.96900826446281,1.390625,True,True
codecontests_cpp_302,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9786931818181818,1.63037109375,True,True
codecontests_cpp_302,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9797262396694215,1.68115234375,True,True
codecontests_cpp_302,suppress,1,no_tool_read,L16H4,0.29064039408866993,-2.2239990234375,False,False
codecontests_cpp_302,suppress,2,no_tool_writer,L16H4|MLP17,0.6133004926108374,-1.0380859375,False,False
codecontests_cpp_302,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8189655172413793,0.0078125,True,True
codecontests_java_302,query,1,user_query_read,L20H5,0.18125,-8.183258056640625,False,False
codecontests_java_302,query,2,query_to_l21h1,L20H5|L21H1,0.40625,-5.93011474609375,False,False
codecontests_java_302,query,3,query_to_l21h12,L20H5|L21H12,0.665625,-3.302978515625,False,False
codecontests_java_302,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.7953125,-1.9306640625,False,False
codecontests_java_302,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.912890625,-0.4140625,False,False
codecontests_java_302,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9861328125,1.455078125,True,True
codecontests_java_302,suppress,1,no_tool_read,L16H4,0.2703862660944206,-2.6240234375,False,False
codecontests_java_302,suppress,2,no_tool_writer,L16H4|MLP17,0.9200643776824035,1.599609375,True,True
codecontests_java_302,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.9683476394849786,3.119140625,True,True
mbpp_python_302,query,1,user_query_read,L20H5,0.19166666666666668,-3.0247802734375,False,False
mbpp_python_302,query,2,query_to_l21h1,L20H5|L21H1,0.6729166666666667,-1.01953125,False,False
mbpp_python_302,query,3,query_to_l21h12,L20H5|L21H12,0.6520833333333333,-1.1142578125,False,False
mbpp_python_302,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.8739583333333333,0.19140625,True,True
mbpp_python_302,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9528645833333333,1.0341796875,True,True
mbpp_python_302,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9829427083333333,1.70947265625,True,True
mbpp_python_302,suppress,1,no_tool_read,L16H4,0.18134715025906736,-2.46063232421875,False,False
mbpp_python_302,suppress,2,no_tool_writer,L16H4|MLP17,0.655440414507772,-0.80078125,False,False
mbpp_python_302,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8290155440414507,0.125,True,True
apps_python_303,query,1,user_query_read,L20H5,0.4774436090225564,-2.109375,False,False
apps_python_303,query,2,query_to_l21h1,L20H5|L21H1,0.8477443609022557,-0.09765625,False,False
apps_python_303,query,3,query_to_l21h12,L20H5|L21H12,0.8458646616541353,-0.1015625,False,False
apps_python_303,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9544172932330827,1.076171875,True,True
apps_python_303,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9781484962406015,1.5654296875,True,True
apps_python_303,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9853735902255639,1.822021484375,True,True
apps_python_303,suppress,1,no_tool_read,L16H4,0.15422885572139303,-2.650421142578125,False,False
apps_python_303,suppress,2,no_tool_writer,L16H4|MLP17,0.39054726368159204,-1.858154296875,False,False
apps_python_303,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.6094527363184079,-1.02734375,False,False
codecontests_cpp_303,query,1,user_query_read,L20H5,0.55,-1.064453125,False,False
codecontests_cpp_303,query,2,query_to_l21h1,L20H5|L21H1,0.7955882352941176,-0.068359375,True,False
codecontests_cpp_303,query,3,query_to_l21h12,L20H5|L21H12,0.8742647058823529,0.400390625,True,True
codecontests_cpp_303,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9481617647058823,1.0966796875,True,True
codecontests_cpp_303,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9626838235294117,1.30712890625,True,True
codecontests_cpp_303,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9696691176470589,1.44287109375,True,True
codecontests_cpp_303,suppress,1,no_tool_read,L16H4,0.4112903225806452,-1.64892578125,False,False
codecontests_cpp_303,suppress,2,no_tool_writer,L16H4|MLP17,0.6532258064516129,-0.7939453125,False,False
codecontests_cpp_303,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8185483870967742,-0.01171875,False,False
codecontests_java_303,query,1,user_query_read,L20H5,0.33666666666666667,-3.07763671875,False,False
codecontests_java_303,query,2,query_to_l21h1,L20H5|L21H1,0.5033333333333333,-2.2529296875,False,False
codecontests_java_303,query,3,query_to_l21h12,L20H5|L21H12,0.8908333333333334,0.23046875,True,True
codecontests_java_303,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.8883333333333333,0.20703125,True,True
codecontests_java_303,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9516666666666667,1.0546875,True,True
codecontests_java_303,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9953385416666667,2.7281494140625,True,True
codecontests_java_303,suppress,1,no_tool_read,L16H4,0.08778625954198473,-3.7322235107421875,False,False
codecontests_java_303,suppress,2,no_tool_writer,L16H4|MLP17,0.6755725190839694,-1.03515625,False,False
codecontests_java_303,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8435114503816794,0.06640625,False,True
apps_python_304,query,1,user_query_read,L20H5,0.46558704453441296,-4.104736328125,False,False
apps_python_304,query,2,query_to_l21h1,L20H5|L21H1,0.923582995951417,0.2578125,True,True
apps_python_304,query,3,query_to_l21h12,L20H5|L21H12,0.8997975708502024,-0.11328125,False,False
apps_python_304,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9554655870445344,0.9609375,True,True
apps_python_304,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9855136639676113,2.10693359375,True,True
apps_python_304,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9906376518218624,2.646484375,True,True
apps_python_304,suppress,1,no_tool_read,L16H4,0.14450867052023122,-4.62335205078125,False,False
apps_python_304,suppress,2,no_tool_writer,L16H4|MLP17,0.5346820809248555,-2.4345703125,False,False
apps_python_304,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.7384393063583815,-1.083984375,False,False
codecontests_cpp_304,query,1,user_query_read,L20H5,0.2549800796812749,-1.4366455078125,False,False
codecontests_cpp_304,query,2,query_to_l21h1,L20H5|L21H1,0.6055776892430279,-0.5771484375,False,False
codecontests_cpp_304,query,3,query_to_l21h12,L20H5|L21H12,0.7888446215139442,0.05859375,True,True
codecontests_cpp_304,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.8899402390438247,0.5927734375,True,True
codecontests_cpp_304,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9414840637450199,1.01025390625,True,True
codecontests_cpp_304,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9606573705179283,1.2587890625,True,True
codecontests_cpp_304,suppress,1,no_tool_read,L16H4,0.3558823529411765,-1.678955078125,False,False
codecontests_cpp_304,suppress,2,no_tool_writer,L16H4|MLP17,0.7602941176470588,-0.3203125,False,False
codecontests_cpp_304,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8448529411764706,0.091796875,False,True
codecontests_java_304,query,1,user_query_read,L20H5,0.29444444444444445,-3.9598388671875,False,False
codecontests_java_304,query,2,query_to_l21h1,L20H5|L21H1,0.5833333333333334,-2.27001953125,False,False
codecontests_java_304,query,3,query_to_l21h12,L20H5|L21H12,0.9013888888888889,0.13671875,True,True
codecontests_java_304,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9291666666666667,0.5078125,True,True
codecontests_java_304,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9625,1.1015625,True,True
codecontests_java_304,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9971788194444444,2.765380859375,True,True
codecontests_java_304,suppress,1,no_tool_read,L16H4,0.12340425531914893,-3.213775634765625,False,False
codecontests_java_304,suppress,2,no_tool_writer,L16H4|MLP17,0.5851063829787234,-1.3642578125,False,False
codecontests_java_304,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8351063829787234,0.0703125,True,True
mbpp_python_305,query,1,user_query_read,L20H5,0.1853448275862069,-2.946258544921875,False,False
mbpp_python_305,query,2,query_to_l21h1,L20H5|L21H1,0.4267241379310345,-2.024658203125,False,False
mbpp_python_305,query,3,query_to_l21h12,L20H5|L21H12,0.4525862068965517,-1.92578125,False,False
mbpp_python_305,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.5129310344827587,-1.677734375,False,False
mbpp_python_305,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.7489224137931034,-0.61328125,False,False
mbpp_python_305,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9488146551724138,0.884765625,True,True
mbpp_python_305,suppress,1,no_tool_read,L16H4,0.0975609756097561,-2.3094940185546875,False,False
mbpp_python_305,suppress,2,no_tool_writer,L16H4|MLP17,0.8224085365853658,0.216796875,True,True
mbpp_python_305,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.9264481707317073,1.1474609375,True,True
apps_python_306,query,1,user_query_read,L20H5,0.4533678756476684,-3.256103515625,False,False
apps_python_306,query,2,query_to_l21h1,L20H5|L21H1,0.9022020725388601,0.3046875,True,True
apps_python_306,query,3,query_to_l21h12,L20H5|L21H12,0.9196891191709845,0.6015625,True,True
apps_python_306,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9536917098445595,1.306640625,True,True
apps_python_306,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9801651554404145,2.23974609375,True,True
apps_python_306,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.996296146373057,3.9464111328125,True,True
apps_python_306,suppress,1,no_tool_read,L16H4,0.10526315789473684,-5.843278884887695,False,False
apps_python_306,suppress,2,no_tool_writer,L16H4|MLP17,0.49282296650717705,-3.260986328125,False,False
apps_python_306,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.6339712918660287,-2.2421875,False,False
codecontests_cpp_306,query,1,user_query_read,L20H5,0.20425531914893616,-2.915283203125,False,False
codecontests_cpp_306,query,2,query_to_l21h1,L20H5|L21H1,0.6468085106382979,-1.16015625,False,False
codecontests_cpp_306,query,3,query_to_l21h12,L20H5|L21H12,0.8053191489361702,-0.376953125,False,False
codecontests_cpp_306,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9404255319148936,0.625,True,True
codecontests_cpp_306,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9783244680851064,1.15478515625,True,True
codecontests_cpp_306,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9941489361702127,1.619140625,True,True
codecontests_cpp_306,suppress,1,no_tool_read,L16H4,-0.0072992700729927005,-2.1555633544921875,False,False
codecontests_cpp_306,suppress,2,no_tool_writer,L16H4|MLP17,0.677007299270073,-0.384765625,False,False
codecontests_cpp_306,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8394160583941606,0.36328125,True,True
codecontests_java_306,query,1,user_query_read,L20H5,0.24161073825503357,-7.060722351074219,False,False
codecontests_java_306,query,2,query_to_l21h1,L20H5|L21H1,0.5704697986577181,-3.97314453125,False,False
codecontests_java_306,query,3,query_to_l21h12,L20H5|L21H12,0.8263422818791947,-1.40625,False,False
codecontests_java_306,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9274328859060402,-0.0390625,False,False
codecontests_java_306,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9511325503355704,0.439453125,True,True
codecontests_java_306,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9793414429530202,1.2998046875,True,True
codecontests_java_306,suppress,1,no_tool_read,L16H4,0.41015625,-2.29638671875,False,False
codecontests_java_306,suppress,2,no_tool_writer,L16H4|MLP17,0.78125,-0.36328125,False,False
codecontests_java_306,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.938720703125,1.4501953125,True,True
codecontests_java_307,query,1,user_query_read,L20H5,0.28273809523809523,-3.752685546875,False,False
codecontests_java_307,query,2,query_to_l21h1,L20H5|L21H1,0.5922619047619048,-2.04443359375,False,False
codecontests_java_307,query,3,query_to_l21h12,L20H5|L21H12,0.9244791666666666,0.580078125,True,True
codecontests_java_307,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9536830357142857,1.0927734375,True,True
codecontests_java_307,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9693080357142857,1.4794921875,True,True
codecontests_java_307,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9955357142857143,2.8359375,True,True
codecontests_java_307,suppress,1,no_tool_read,L16H4,0.291044776119403,-2.9482421875,False,False
codecontests_java_307,suppress,2,no_tool_writer,L16H4|MLP17,0.4626865671641791,-2.18212890625,False,False
codecontests_java_307,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.7182835820895522,-0.86328125,False,False
apps_python_308,query,1,user_query_read,L20H5,0.4645390070921986,-2.2958984375,False,False
apps_python_308,query,2,query_to_l21h1,L20H5|L21H1,0.9091312056737588,0.435546875,True,True
apps_python_308,query,3,query_to_l21h12,L20H5|L21H12,0.9082446808510638,0.435546875,True,True
apps_python_308,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9738475177304965,1.501953125,True,True
apps_python_308,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9889184397163121,1.982421875,True,True
apps_python_308,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9929078014184397,2.25,True,True
apps_python_308,suppress,1,no_tool_read,L16H4,0.08292682926829269,-2.9361801147460938,False,False
apps_python_308,suppress,2,no_tool_writer,L16H4|MLP17,0.3024390243902439,-2.2060546875,False,False
apps_python_308,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.526829268292683,-1.388671875,False,False
codecontests_java_308,query,1,user_query_read,L20H5,0.18834080717488788,-5.65228271484375,False,False
codecontests_java_308,query,2,query_to_l21h1,L20H5|L21H1,0.34977578475336324,-4.5166015625,False,False
codecontests_java_308,query,3,query_to_l21h12,L20H5|L21H12,0.7062780269058296,-1.953125,False,False
codecontests_java_308,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.7780269058295964,-1.376953125,False,False
codecontests_java_308,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.8968609865470852,-0.291015625,False,False
codecontests_java_308,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.977017937219731,0.98828125,True,True
codecontests_java_308,suppress,1,no_tool_read,L16H4,0.18471337579617833,-1.9801025390625,False,False
codecontests_java_308,suppress,2,no_tool_writer,L16H4|MLP17,0.8662420382165605,1.3359375,True,True
codecontests_java_308,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.9259554140127388,2.740234375,True,True
mbpp_python_308,query,1,user_query_read,L20H5,0.13392857142857142,-3.0252685546875,False,False
mbpp_python_308,query,2,query_to_l21h1,L20H5|L21H1,0.5602678571428571,-1.43701171875,False,False
mbpp_python_308,query,3,query_to_l21h12,L20H5|L21H12,0.5625,-1.42431640625,False,False
mbpp_python_308,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.7645089285714286,-0.51171875,False,False
mbpp_python_308,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.84375,-0.0546875,False,False
mbpp_python_308,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9327566964285714,0.7333984375,True,True
mbpp_python_308,suppress,1,no_tool_read,L16H4,0.3323170731707317,-1.65869140625,False,False
mbpp_python_308,suppress,2,no_tool_writer,L16H4|MLP17,0.7179878048780488,-0.353515625,False,False
mbpp_python_308,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8673780487804879,0.54296875,True,True
apps_python_309,query,1,user_query_read,L20H5,0.3167420814479638,-2.3486328125,False,False
apps_python_309,query,2,query_to_l21h1,L20H5|L21H1,0.6289592760180995,-1.21630859375,False,False
apps_python_309,query,3,query_to_l21h12,L20H5|L21H12,0.5610859728506787,-1.472412109375,False,False
apps_python_309,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.7963800904977375,-0.5283203125,False,False
apps_python_309,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.8993212669683258,0.0078125,False,True
apps_python_309,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9247737556561086,0.18359375,False,True
apps_python_309,suppress,1,no_tool_read,L16H4,0.13157894736842105,-1.024566650390625,False,False
