sample_id,variant,semantic,frame,rank,pos,token,attn
apps_python_9,original_corrupt,no_tool,original,4,137, the,0.032847099006175995
apps_python_9,original_corrupt,no_tool,original,5,38,"{""",0.030336307361721992
apps_python_9,tool_out,tool,out,1,18, query,0.059217534959316254
apps_python_9,tool_out,tool,out,2,136, the,0.05681365728378296
apps_python_9,tool_out,tool,out,3,238,\n\n,0.046033285558223724
apps_python_9,tool_out,tool,out,4,233,assistant,0.03542306646704674
apps_python_9,tool_out,tool,out,5,38,"{""",0.029933108016848564
apps_python_9,no_tool_out,no_tool,out,1,18, query,0.06456390023231506
apps_python_9,no_tool_out,no_tool,out,2,238,\n\n,0.046584486961364746
apps_python_9,no_tool_out,no_tool,out,3,136, the,0.0388638935983181
apps_python_9,no_tool_out,no_tool,out,4,233,assistant,0.03876051306724548
apps_python_9,no_tool_out,no_tool,out,5,38,"{""",0.032418254762887955
apps_python_9,tool_manually,tool,manually,1,18, query,0.06969434767961502
apps_python_9,tool_manually,tool,manually,2,239,\n\n,0.04718569293618202
apps_python_9,tool_manually,tool,manually,3,234,assistant,0.038028910756111145
apps_python_9,tool_manually,tool,manually,4,137, the,0.03139711171388626
apps_python_9,tool_manually,tool,manually,5,38,"{""",0.030237648636102676
apps_python_9,no_tool_manually,no_tool,manually,1,18, query,0.06771562993526459
apps_python_9,no_tool_manually,no_tool,manually,2,239,\n\n,0.048163097351789474
apps_python_9,no_tool_manually,no_tool,manually,3,234,assistant,0.037206731736660004
apps_python_9,no_tool_manually,no_tool,manually,4,137, the,0.032847099006175995
apps_python_9,no_tool_manually,no_tool,manually,5,38,"{""",0.030336307361721992
apps_python_9,tool_properly,tool,properly,1,18, query,0.07251408696174622
apps_python_9,tool_properly,tool,properly,2,240,\n\n,0.04765387251973152
apps_python_9,tool_properly,tool,properly,3,235,assistant,0.037888702005147934
apps_python_9,tool_properly,tool,properly,4,38,"{""",0.029109971597790718
apps_python_9,tool_properly,tool,properly,5,8, call,0.026831302791833878
apps_python_9,no_tool_properly,no_tool,properly,1,18, query,0.07182499021291733
apps_python_9,no_tool_properly,no_tool,properly,2,240,\n\n,0.04733971133828163
apps_python_9,no_tool_properly,no_tool,properly,3,235,assistant,0.037236329168081284
apps_python_9,no_tool_properly,no_tool,properly,4,38,"{""",0.0299503356218338
apps_python_9,no_tool_properly,no_tool,properly,5,8, call,0.02643757127225399
codecontests_cpp_9,original_clean,tool,original,1,135, the,0.13504014909267426
codecontests_cpp_9,original_clean,tool,original,2,18, query,0.04849489778280258
codecontests_cpp_9,original_clean,tool,original,3,232,\n\n,0.048365116119384766
codecontests_cpp_9,original_clean,tool,original,4,227,assistant,0.043094754219055176
codecontests_cpp_9,original_clean,tool,original,5,149, below,0.03401634097099304
codecontests_cpp_9,original_corrupt,no_tool,original,1,135, the,0.0852513238787651
codecontests_cpp_9,original_corrupt,no_tool,original,2,18, query,0.054239291697740555
codecontests_cpp_9,original_corrupt,no_tool,original,3,232,\n\n,0.05052173137664795
codecontests_cpp_9,original_corrupt,no_tool,original,4,227,assistant,0.04564675688743591
codecontests_cpp_9,original_corrupt,no_tool,original,5,134,Implement,0.03539329394698143
codecontests_cpp_9,tool_out,tool,out,1,18, query,0.05726098641753197
codecontests_cpp_9,tool_out,tool,out,2,233,\n\n,0.053401317447423935
codecontests_cpp_9,tool_out,tool,out,3,136, the,0.05054401606321335
codecontests_cpp_9,tool_out,tool,out,4,228,assistant,0.04642791301012039
codecontests_cpp_9,tool_out,tool,out,5,134,Write,0.03399066999554634
codecontests_cpp_9,no_tool_out,no_tool,out,1,18, query,0.06109203025698662
codecontests_cpp_9,no_tool_out,no_tool,out,2,233,\n\n,0.05404484644532204
codecontests_cpp_9,no_tool_out,no_tool,out,3,228,assistant,0.050556108355522156
codecontests_cpp_9,no_tool_out,no_tool,out,4,150, below,0.03507418930530548
codecontests_cpp_9,no_tool_out,no_tool,out,5,136, the,0.03431602567434311
codecontests_cpp_9,tool_manually,tool,manually,1,18, query,0.06553442776203156
codecontests_cpp_9,tool_manually,tool,manually,2,234,\n\n,0.05436337739229202
codecontests_cpp_9,tool_manually,tool,manually,3,229,assistant,0.05121007561683655
codecontests_cpp_9,tool_manually,tool,manually,4,137, the,0.03285742923617363
codecontests_cpp_9,tool_manually,tool,manually,5,151, below,0.03056451864540577
codecontests_cpp_9,no_tool_manually,no_tool,manually,1,18, query,0.06446729600429535
codecontests_cpp_9,no_tool_manually,no_tool,manually,2,234,\n\n,0.055346906185150146
codecontests_cpp_9,no_tool_manually,no_tool,manually,3,229,assistant,0.04963384196162224
codecontests_cpp_9,no_tool_manually,no_tool,manually,4,137, the,0.03442440181970596
codecontests_cpp_9,no_tool_manually,no_tool,manually,5,151, below,0.02981349639594555
codecontests_cpp_9,tool_properly,tool,properly,1,18, query,0.06538906693458557
codecontests_cpp_9,tool_properly,tool,properly,2,235,\n\n,0.05473589152097702
codecontests_cpp_9,tool_properly,tool,properly,3,230,assistant,0.0515148788690567
codecontests_cpp_9,tool_properly,tool,properly,4,137, add,0.03177811577916145
codecontests_cpp_9,tool_properly,tool,properly,5,38,"{""",0.03048999048769474
codecontests_cpp_9,no_tool_properly,no_tool,properly,1,18, query,0.06563994288444519
codecontests_cpp_9,no_tool_properly,no_tool,properly,2,235,\n\n,0.05508802831172943
codecontests_cpp_9,no_tool_properly,no_tool,properly,3,230,assistant,0.05124695971608162
codecontests_cpp_9,no_tool_properly,no_tool,properly,4,38,"{""",0.030790681019425392
codecontests_cpp_9,no_tool_properly,no_tool,properly,5,152, below,0.028490304946899414
